question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
795,C,A,False,False,0.0,0.0,0.0
865,C,A,False,False,0.0,0.0,0.0
868,C,A,False,False,0.0,0.0,0.0
869,A,B,False,False,0.0,0.0,0.0
870,A,B,False,False,0.0,0.0,0.0
871,B,A,False,False,0.0,0.0,0.0
873,C,A,False,False,0.0,0.0,0.0
875,D,A,False,False,0.0,0.0,0.0
876,D,A,False,False,0.0,0.0,0.0
902,C,A,False,False,0.0,0.0,0.0
878,C,A,False,False,0.0,0.0,0.0
879,D,A,False,False,0.0,0.0,0.0
881,A,B,False,False,0.0,0.0,0.0
883,B,A,False,False,0.0,0.0,0.0
884,A,B,False,False,0.0,0.0,0.0
889,A,B,False,False,0.0,0.0,0.0
890,A,B,False,False,0.0,0.0,0.0
893,B,A,False,False,0.0,0.0,0.0
894,A,B,False,False,0.0,0.0,0.0
898,B,A,False,False,0.0,0.0,0.0
900,B,A,False,False,0.0,0.0,0.0
877,B,A,False,False,0.0,0.0,0.0
674,A,B,False,False,0.0,0.0,0.0
675,C,A,False,False,0.0,0.0,0.0
677,A,B,False,False,0.0,0.0,0.0
678,B,A,False,False,0.0,0.0,0.0
679,B,A,False,False,0.0,0.0,0.0
680,D,A,False,False,0.0,0.0,0.0
681,B,A,False,False,0.0,0.0,0.0
682,D,A,False,False,0.0,0.0,0.0
683,C,A,False,False,0.0,0.0,0.0
685,C,A,False,False,0.0,0.0,0.0
794,D,A,False,False,0.0,0.0,0.0
688,A,B,False,False,0.0,0.0,0.0
691,B,A,False,False,0.0,0.0,0.0
692,C,A,False,False,0.0,0.0,0.0
696,D,A,False,False,0.0,0.0,0.0
697,D,A,False,False,0.0,0.0,0.0
700,B,A,False,False,0.0,0.0,0.0
703,D,A,False,False,0.0,0.0,0.0
704,D,A,False,False,0.0,0.0,0.0
705,C,A,False,False,0.0,0.0,0.0
707,C,A,False,False,0.0,0.0,0.0
708,A,B,False,False,0.0,0.0,0.0
687,A,B,False,False,0.0,0.0,0.0
632,D,A,False,False,0.0,0.0,0.0
635,B,A,False,False,0.0,0.0,0.0
636,A,B,False,False,0.0,0.0,0.0
638,A,B,False,False,0.0,0.0,0.0
640,D,A,False,False,0.0,0.0,0.0
641,A,B,False,False,0.0,0.0,0.0
642,A,B,False,False,0.0,0.0,0.0
643,D,A,False,False,0.0,0.0,0.0
645,B,A,False,False,0.0,0.0,0.0
646,B,A,False,False,0.0,0.0,0.0
671,B,A,False,False,0.0,0.0,0.0
648,A,B,False,False,0.0,0.0,0.0
650,C,A,False,False,0.0,0.0,0.0
653,A,B,False,False,0.0,0.0,0.0
656,D,A,False,False,0.0,0.0,0.0
657,D,A,False,False,0.0,0.0,0.0
658,C,A,False,False,0.0,0.0,0.0
660,A,B,False,False,0.0,0.0,0.0
661,A,B,False,False,0.0,0.0,0.0
662,D,A,False,False,0.0,0.0,0.0
667,A,B,False,False,0.0,0.0,0.0
668,B,A,False,False,0.0,0.0,0.0
647,B,A,False,False,0.0,0.0,0.0
747,C,A,False,False,0.0,0.0,0.0
753,C,A,False,False,0.0,0.0,0.0
754,B,A,False,False,0.0,0.0,0.0
756,B,A,False,False,0.0,0.0,0.0
760,B,A,False,False,0.0,0.0,0.0
764,C,A,False,False,0.0,0.0,0.0
765,C,A,False,False,0.0,0.0,0.0
766,D,A,False,False,0.0,0.0,0.0
767,A,B,False,False,0.0,0.0,0.0
768,B,A,False,False,0.0,0.0,0.0
710,C,A,False,False,0.0,0.0,0.0
771,C,A,False,False,0.0,0.0,0.0
777,C,A,False,False,0.0,0.0,0.0
779,D,A,False,False,0.0,0.0,0.0
780,C,A,False,False,0.0,0.0,0.0
781,D,A,False,False,0.0,0.0,0.0
782,D,A,False,False,0.0,0.0,0.0
783,B,A,False,False,0.0,0.0,0.0
786,D,A,False,False,0.0,0.0,0.0
789,C,A,False,False,0.0,0.0,0.0
793,B,A,False,False,0.0,0.0,0.0
948,C,A,False,False,0.0,0.0,0.0
769,C,A,False,False,0.0,0.0,0.0
711,C,A,False,False,0.0,0.0,0.0
713,A,B,False,False,0.0,0.0,0.0
714,B,A,False,False,0.0,0.0,0.0
716,C,A,False,False,0.0,0.0,0.0
717,B,A,False,False,0.0,0.0,0.0
720,B,A,False,False,0.0,0.0,0.0
721,B,A,False,False,0.0,0.0,0.0
722,D,A,False,False,0.0,0.0,0.0
725,C,A,False,False,0.0,0.0,0.0
726,D,A,False,False,0.0,0.0,0.0
746,B,A,False,False,0.0,0.0,0.0
728,C,A,False,False,0.0,0.0,0.0
729,C,A,False,False,0.0,0.0,0.0
732,B,A,False,False,0.0,0.0,0.0
733,B,A,False,False,0.0,0.0,0.0
734,C,A,False,False,0.0,0.0,0.0
738,A,B,False,False,0.0,0.0,0.0
739,A,B,False,False,0.0,0.0,0.0
740,D,A,False,False,0.0,0.0,0.0
742,B,A,False,False,0.0,0.0,0.0
743,B,A,False,False,0.0,0.0,0.0
744,C,A,False,False,0.0,0.0,0.0
727,A,B,False,False,0.0,0.0,0.0
1147,A,B,False,False,0.0,0.0,0.0
1148,A,B,False,False,0.0,0.0,0.0
1149,B,A,False,False,0.0,0.0,0.0
1154,D,A,False,False,0.0,0.0,0.0
1155,D,A,False,False,0.0,0.0,0.0
1156,C,A,False,False,0.0,0.0,0.0
1157,D,A,False,False,0.0,0.0,0.0
1159,A,B,False,False,0.0,0.0,0.0
1160,C,A,False,False,0.0,0.0,0.0
1162,D,A,False,False,0.0,0.0,0.0
955,C,A,False,False,0.0,0.0,0.0
1166,C,A,False,False,0.0,0.0,0.0
1168,A,B,False,False,0.0,0.0,0.0
1170,A,B,False,False,0.0,0.0,0.0
1173,A,B,False,False,0.0,0.0,0.0
1174,C,A,False,False,0.0,0.0,0.0
1175,B,A,False,False,0.0,0.0,0.0
1177,B,A,False,False,0.0,0.0,0.0
1178,B,A,False,False,0.0,0.0,0.0
1179,C,A,False,False,0.0,0.0,0.0
1180,A,B,False,False,0.0,0.0,0.0
11,D,A,False,False,0.0,0.0,0.0
1103,C,A,False,False,0.0,0.0,0.0
1104,B,A,False,False,0.0,0.0,0.0
1108,C,A,False,False,0.0,0.0,0.0
1111,C,A,False,False,0.0,0.0,0.0
1112,C,A,False,False,0.0,0.0,0.0
1115,D,A,False,False,0.0,0.0,0.0
1116,C,A,False,False,0.0,0.0,0.0
1118,C,A,False,False,0.0,0.0,0.0
1119,D,A,False,False,0.0,0.0,0.0
1120,C,A,False,False,0.0,0.0,0.0
1143,C,A,False,False,0.0,0.0,0.0
1122,A,B,False,False,0.0,0.0,0.0
1123,D,A,False,False,0.0,0.0,0.0
1125,C,A,False,False,0.0,0.0,0.0
1128,A,B,False,False,0.0,0.0,0.0
1129,C,A,False,False,0.0,0.0,0.0
1130,A,B,False,False,0.0,0.0,0.0
1132,D,A,False,False,0.0,0.0,0.0
1133,B,A,False,False,0.0,0.0,0.0
1134,A,B,False,False,0.0,0.0,0.0
1137,C,A,False,False,0.0,0.0,0.0
1141,B,A,False,False,0.0,0.0,0.0
1121,A,B,False,False,0.0,0.0,0.0
1232,A,B,False,False,0.0,0.0,0.0
1234,B,A,False,False,0.0,0.0,0.0
1236,B,A,False,False,0.0,0.0,0.0
1237,A,B,False,False,0.0,0.0,0.0
1242,B,A,False,False,0.0,0.0,0.0
1245,B,A,False,False,0.0,0.0,0.0
1246,C,A,False,False,0.0,0.0,0.0
1248,D,A,False,False,0.0,0.0,0.0
1249,D,A,False,False,0.0,0.0,0.0
1251,A,B,False,False,0.0,0.0,0.0
1182,A,B,False,False,0.0,0.0,0.0
1253,B,A,False,False,0.0,0.0,0.0
1254,B,A,False,False,0.0,0.0,0.0
1256,A,B,False,False,0.0,0.0,0.0
1258,A,B,False,False,0.0,0.0,0.0
1259,B,A,False,False,0.0,0.0,0.0
1261,C,A,False,False,0.0,0.0,0.0
1265,B,A,False,False,0.0,0.0,0.0
1267,B,A,False,False,0.0,0.0,0.0
1268,D,A,False,False,0.0,0.0,0.0
1271,C,A,False,False,0.0,0.0,0.0
1252,B,A,False,False,0.0,0.0,0.0
1185,C,A,False,False,0.0,0.0,0.0
1187,A,B,False,False,0.0,0.0,0.0
1188,B,A,False,False,0.0,0.0,0.0
1189,C,A,False,False,0.0,0.0,0.0
1190,D,A,False,False,0.0,0.0,0.0
1191,C,A,False,False,0.0,0.0,0.0
1193,C,A,False,False,0.0,0.0,0.0
1195,A,B,False,False,0.0,0.0,0.0
1196,C,A,False,False,0.0,0.0,0.0
1197,C,A,False,False,0.0,0.0,0.0
1231,A,B,False,False,0.0,0.0,0.0
1202,A,B,False,False,0.0,0.0,0.0
17,D,A,False,False,0.0,0.0,0.0
1205,D,A,False,False,0.0,0.0,0.0
1208,D,A,False,False,0.0,0.0,0.0
1212,B,A,False,False,0.0,0.0,0.0
1214,A,B,False,False,0.0,0.0,0.0
1219,C,A,False,False,0.0,0.0,0.0
1221,A,B,False,False,0.0,0.0,0.0
1223,A,B,False,False,0.0,0.0,0.0
16,D,A,False,False,0.0,0.0,0.0
1230,D,A,False,False,0.0,0.0,0.0
1201,C,A,False,False,0.0,0.0,0.0
991,C,A,False,False,0.0,0.0,0.0
995,C,A,False,False,0.0,0.0,0.0
997,D,A,False,False,0.0,0.0,0.0
998,B,A,False,False,0.0,0.0,0.0
1000,C,A,False,False,0.0,0.0,0.0
1001,C,A,False,False,0.0,0.0,0.0
1004,C,A,False,False,0.0,0.0,0.0
1005,D,A,False,False,0.0,0.0,0.0
1006,C,A,False,False,0.0,0.0,0.0
1011,D,A,False,False,0.0,0.0,0.0
1101,A,B,False,False,0.0,0.0,0.0
1014,B,A,False,False,0.0,0.0,0.0
1015,A,B,False,False,0.0,0.0,0.0
1016,C,A,False,False,0.0,0.0,0.0
1017,D,A,False,False,0.0,0.0,0.0
1018,B,A,False,False,0.0,0.0,0.0
1019,A,B,False,False,0.0,0.0,0.0
1020,C,A,False,False,0.0,0.0,0.0
1024,C,A,False,False,0.0,0.0,0.0
1028,D,A,False,False,0.0,0.0,0.0
1029,A,B,False,False,0.0,0.0,0.0
1013,C,A,False,False,0.0,0.0,0.0
949,A,B,False,False,0.0,0.0,0.0
953,C,A,False,False,0.0,0.0,0.0
954,B,A,False,False,0.0,0.0,0.0
631,B,A,False,False,0.0,0.0,0.0
956,A,B,False,False,0.0,0.0,0.0
957,B,A,False,False,0.0,0.0,0.0
958,B,A,False,False,0.0,0.0,0.0
962,B,A,False,False,0.0,0.0,0.0
968,A,B,False,False,0.0,0.0,0.0
969,C,A,False,False,0.0,0.0,0.0
987,B,A,False,False,0.0,0.0,0.0
971,D,A,False,False,0.0,0.0,0.0
972,C,A,False,False,0.0,0.0,0.0
973,B,A,False,False,0.0,0.0,0.0
974,D,A,False,False,0.0,0.0,0.0
975,C,A,False,False,0.0,0.0,0.0
976,D,A,False,False,0.0,0.0,0.0
977,B,A,False,False,0.0,0.0,0.0
978,C,A,False,False,0.0,0.0,0.0
981,C,A,False,False,0.0,0.0,0.0
982,B,A,False,False,0.0,0.0,0.0
985,A,B,False,False,0.0,0.0,0.0
970,C,A,False,False,0.0,0.0,0.0
1069,A,B,False,False,0.0,0.0,0.0
1070,D,A,False,False,0.0,0.0,0.0
1071,A,B,False,False,0.0,0.0,0.0
1072,D,A,False,False,0.0,0.0,0.0
1075,D,A,False,False,0.0,0.0,0.0
1078,A,B,False,False,0.0,0.0,0.0
1081,D,A,False,False,0.0,0.0,0.0
1083,A,B,False,False,0.0,0.0,0.0
1085,A,B,False,False,0.0,0.0,0.0
1086,B,A,False,False,0.0,0.0,0.0
1032,B,A,False,False,0.0,0.0,0.0
1088,B,A,False,False,0.0,0.0,0.0
1089,B,A,False,False,0.0,0.0,0.0
1090,C,A,False,False,0.0,0.0,0.0
1091,C,A,False,False,0.0,0.0,0.0
1092,B,A,False,False,0.0,0.0,0.0
1093,B,A,False,False,0.0,0.0,0.0
1096,C,A,False,False,0.0,0.0,0.0
1097,C,A,False,False,0.0,0.0,0.0
1098,D,A,False,False,0.0,0.0,0.0
1099,A,B,False,False,0.0,0.0,0.0
1100,A,B,False,False,0.0,0.0,0.0
1087,C,A,False,False,0.0,0.0,0.0
1034,B,A,False,False,0.0,0.0,0.0
1035,B,A,False,False,0.0,0.0,0.0
1036,B,A,False,False,0.0,0.0,0.0
1038,A,B,False,False,0.0,0.0,0.0
1039,B,A,False,False,0.0,0.0,0.0
1040,B,A,False,False,0.0,0.0,0.0
1041,C,A,False,False,0.0,0.0,0.0
1042,D,A,False,False,0.0,0.0,0.0
1044,B,A,False,False,0.0,0.0,0.0
1045,A,B,False,False,0.0,0.0,0.0
1064,D,A,False,False,0.0,0.0,0.0
1049,C,A,False,False,0.0,0.0,0.0
1052,B,A,False,False,0.0,0.0,0.0
1053,B,A,False,False,0.0,0.0,0.0
1055,C,A,False,False,0.0,0.0,0.0
1056,D,A,False,False,0.0,0.0,0.0
1057,A,B,False,False,0.0,0.0,0.0
1058,C,A,False,False,0.0,0.0,0.0
1059,A,B,False,False,0.0,0.0,0.0
1061,D,A,False,False,0.0,0.0,0.0
1062,A,B,False,False,0.0,0.0,0.0
1063,D,A,False,False,0.0,0.0,0.0
1047,B,A,False,False,0.0,0.0,0.0
186,B,A,False,False,0.0,0.0,0.0
187,B,A,False,False,0.0,0.0,0.0
188,D,A,False,False,0.0,0.0,0.0
189,C,A,False,False,0.0,0.0,0.0
192,D,A,False,False,0.0,0.0,0.0
193,C,A,False,False,0.0,0.0,0.0
195,C,A,False,False,0.0,0.0,0.0
197,B,A,False,False,0.0,0.0,0.0
199,C,A,False,False,0.0,0.0,0.0
201,B,A,False,False,0.0,0.0,0.0
626,D,A,False,False,0.0,0.0,0.0
206,C,A,False,False,0.0,0.0,0.0
207,A,B,False,False,0.0,0.0,0.0
208,B,A,False,False,0.0,0.0,0.0
209,A,B,False,False,0.0,0.0,0.0
210,C,A,False,False,0.0,0.0,0.0
213,A,B,False,False,0.0,0.0,0.0
214,B,A,False,False,0.0,0.0,0.0
215,C,A,False,False,0.0,0.0,0.0
218,D,A,False,False,0.0,0.0,0.0
222,C,A,False,False,0.0,0.0,0.0
205,B,A,False,False,0.0,0.0,0.0
147,D,A,False,False,0.0,0.0,0.0
148,B,A,False,False,0.0,0.0,0.0
151,D,A,False,False,0.0,0.0,0.0
153,A,B,False,False,0.0,0.0,0.0
154,C,A,False,False,0.0,0.0,0.0
155,D,A,False,False,0.0,0.0,0.0
156,B,A,False,False,0.0,0.0,0.0
157,A,B,False,False,0.0,0.0,0.0
158,C,A,False,False,0.0,0.0,0.0
160,C,A,False,False,0.0,0.0,0.0
182,B,A,False,False,0.0,0.0,0.0
162,C,A,False,False,0.0,0.0,0.0
164,A,B,False,False,0.0,0.0,0.0
167,C,A,False,False,0.0,0.0,0.0
168,B,A,False,False,0.0,0.0,0.0
169,C,A,False,False,0.0,0.0,0.0
170,C,A,False,False,0.0,0.0,0.0
174,D,A,False,False,0.0,0.0,0.0
175,D,A,False,False,0.0,0.0,0.0
176,D,A,False,False,0.0,0.0,0.0
177,C,A,False,False,0.0,0.0,0.0
179,C,A,False,False,0.0,0.0,0.0
161,B,A,False,False,0.0,0.0,0.0
272,C,A,False,False,0.0,0.0,0.0
274,A,B,False,False,0.0,0.0,0.0
275,A,B,False,False,0.0,0.0,0.0
276,C,A,False,False,0.0,0.0,0.0
277,D,A,False,False,0.0,0.0,0.0
280,B,A,False,False,0.0,0.0,0.0
281,C,A,False,False,0.0,0.0,0.0
282,A,B,False,False,0.0,0.0,0.0
283,A,B,False,False,0.0,0.0,0.0
286,C,A,False,False,0.0,0.0,0.0
223,A,B,False,False,0.0,0.0,0.0
291,A,B,False,False,0.0,0.0,0.0
293,A,B,False,False,0.0,0.0,0.0
295,A,B,False,False,0.0,0.0,0.0
296,A,B,False,False,0.0,0.0,0.0
297,D,A,False,False,0.0,0.0,0.0
298,D,A,False,False,0.0,0.0,0.0
302,A,B,False,False,0.0,0.0,0.0
304,A,B,False,False,0.0,0.0,0.0
305,B,A,False,False,0.0,0.0,0.0
308,C,A,False,False,0.0,0.0,0.0
288,B,A,False,False,0.0,0.0,0.0
227,C,A,False,False,0.0,0.0,0.0
229,D,A,False,False,0.0,0.0,0.0
230,B,A,False,False,0.0,0.0,0.0
232,C,A,False,False,0.0,0.0,0.0
236,A,B,False,False,0.0,0.0,0.0
237,B,A,False,False,0.0,0.0,0.0
240,D,A,False,False,0.0,0.0,0.0
241,B,A,False,False,0.0,0.0,0.0
243,A,B,False,False,0.0,0.0,0.0
244,D,A,False,False,0.0,0.0,0.0
268,D,A,False,False,0.0,0.0,0.0
250,A,B,False,False,0.0,0.0,0.0
251,B,A,False,False,0.0,0.0,0.0
252,A,B,False,False,0.0,0.0,0.0
254,A,B,False,False,0.0,0.0,0.0
255,C,A,False,False,0.0,0.0,0.0
257,D,A,False,False,0.0,0.0,0.0
259,D,A,False,False,0.0,0.0,0.0
260,C,A,False,False,0.0,0.0,0.0
261,C,A,False,False,0.0,0.0,0.0
263,C,A,False,False,0.0,0.0,0.0
266,A,B,False,False,0.0,0.0,0.0
247,D,A,False,False,0.0,0.0,0.0
8,B,A,False,False,0.0,0.0,0.0
9,A,B,False,False,0.0,0.0,0.0
10,D,A,False,False,0.0,0.0,0.0
44,A,B,False,False,0.0,0.0,0.0
45,D,A,False,False,0.0,0.0,0.0
47,A,B,False,False,0.0,0.0,0.0
48,B,A,False,False,0.0,0.0,0.0
50,D,A,False,False,0.0,0.0,0.0
51,A,B,False,False,0.0,0.0,0.0
52,D,A,False,False,0.0,0.0,0.0
146,C,A,False,False,0.0,0.0,0.0
54,A,B,False,False,0.0,0.0,0.0
55,A,B,False,False,0.0,0.0,0.0
56,C,A,False,False,0.0,0.0,0.0
57,B,A,False,False,0.0,0.0,0.0
60,C,A,False,False,0.0,0.0,0.0
61,A,B,False,False,0.0,0.0,0.0
63,A,B,False,False,0.0,0.0,0.0
65,B,A,False,False,0.0,0.0,0.0
66,C,A,False,False,0.0,0.0,0.0
67,B,A,False,False,0.0,0.0,0.0
21,A,B,False,False,0.0,0.0,0.0
24,A,B,False,False,0.0,0.0,0.0
25,D,A,False,False,0.0,0.0,0.0
27,A,B,False,False,0.0,0.0,0.0
28,D,A,False,False,0.0,0.0,0.0
29,C,A,False,False,0.0,0.0,0.0
30,D,A,False,False,0.0,0.0,0.0
31,C,A,False,False,0.0,0.0,0.0
32,D,A,False,False,0.0,0.0,0.0
35,A,B,False,False,0.0,0.0,0.0
37,A,B,False,False,0.0,0.0,0.0
7,C,A,False,False,0.0,0.0,0.0
41,C,A,False,False,0.0,0.0,0.0
1165,B,A,False,False,0.0,0.0,0.0
92,C,A,False,False,0.0,0.0,0.0
1225,B,A,False,False,0.0,0.0,0.0
1204,A,B,False,False,0.0,0.0,0.0
53,C,A,False,False,0.0,0.0,0.0
1272,C,A,False,False,0.0,0.0,0.0
2,B,A,False,False,0.0,0.0,0.0
3,D,A,False,False,0.0,0.0,0.0
4,B,A,False,False,0.0,0.0,0.0
5,D,A,False,False,0.0,0.0,0.0
40,C,A,False,False,0.0,0.0,0.0
115,D,A,False,False,0.0,0.0,0.0
116,C,A,False,False,0.0,0.0,0.0
117,C,A,False,False,0.0,0.0,0.0
119,C,A,False,False,0.0,0.0,0.0
120,D,A,False,False,0.0,0.0,0.0
121,A,B,False,False,0.0,0.0,0.0
122,D,A,False,False,0.0,0.0,0.0
124,B,A,False,False,0.0,0.0,0.0
126,A,B,False,False,0.0,0.0,0.0
127,C,A,False,False,0.0,0.0,0.0
68,D,A,False,False,0.0,0.0,0.0
131,B,A,False,False,0.0,0.0,0.0
132,A,B,False,False,0.0,0.0,0.0
133,B,A,False,False,0.0,0.0,0.0
134,A,B,False,False,0.0,0.0,0.0
135,C,A,False,False,0.0,0.0,0.0
136,C,A,False,False,0.0,0.0,0.0
138,B,A,False,False,0.0,0.0,0.0
140,C,A,False,False,0.0,0.0,0.0
141,A,B,False,False,0.0,0.0,0.0
142,A,B,False,False,0.0,0.0,0.0
144,C,A,False,False,0.0,0.0,0.0
129,A,B,False,False,0.0,0.0,0.0
69,A,B,False,False,0.0,0.0,0.0
70,A,B,False,False,0.0,0.0,0.0
71,A,B,False,False,0.0,0.0,0.0
76,B,A,False,False,0.0,0.0,0.0
79,C,A,False,False,0.0,0.0,0.0
80,B,A,False,False,0.0,0.0,0.0
84,C,A,False,False,0.0,0.0,0.0
85,B,A,False,False,0.0,0.0,0.0
86,C,A,False,False,0.0,0.0,0.0
87,C,A,False,False,0.0,0.0,0.0
114,C,A,False,False,0.0,0.0,0.0
91,B,A,False,False,0.0,0.0,0.0
13,D,A,False,False,0.0,0.0,0.0
93,D,A,False,False,0.0,0.0,0.0
97,B,A,False,False,0.0,0.0,0.0
98,B,A,False,False,0.0,0.0,0.0
103,A,B,False,False,0.0,0.0,0.0
104,B,A,False,False,0.0,0.0,0.0
107,A,B,False,False,0.0,0.0,0.0
110,C,A,False,False,0.0,0.0,0.0
111,B,A,False,False,0.0,0.0,0.0
113,C,A,False,False,0.0,0.0,0.0
89,B,A,False,False,0.0,0.0,0.0
521,A,B,False,False,0.0,0.0,0.0
523,D,A,False,False,0.0,0.0,0.0
525,D,A,False,False,0.0,0.0,0.0
527,A,B,False,False,0.0,0.0,0.0
529,B,A,False,False,0.0,0.0,0.0
532,B,A,False,False,0.0,0.0,0.0
535,C,A,False,False,0.0,0.0,0.0
536,D,A,False,False,0.0,0.0,0.0
538,A,B,False,False,0.0,0.0,0.0
539,D,A,False,False,0.0,0.0,0.0
310,B,A,False,False,0.0,0.0,0.0
542,B,A,False,False,0.0,0.0,0.0
543,C,A,False,False,0.0,0.0,0.0
544,B,A,False,False,0.0,0.0,0.0
545,C,A,False,False,0.0,0.0,0.0
546,D,A,False,False,0.0,0.0,0.0
548,D,A,False,False,0.0,0.0,0.0
551,A,B,False,False,0.0,0.0,0.0
552,A,B,False,False,0.0,0.0,0.0
553,B,A,False,False,0.0,0.0,0.0
557,C,A,False,False,0.0,0.0,0.0
540,D,A,False,False,0.0,0.0,0.0
479,C,A,False,False,0.0,0.0,0.0
481,A,B,False,False,0.0,0.0,0.0
482,B,A,False,False,0.0,0.0,0.0
484,C,A,False,False,0.0,0.0,0.0
485,D,A,False,False,0.0,0.0,0.0
488,A,B,False,False,0.0,0.0,0.0
489,C,A,False,False,0.0,0.0,0.0
490,C,A,False,False,0.0,0.0,0.0
491,A,B,False,False,0.0,0.0,0.0
493,C,A,False,False,0.0,0.0,0.0
516,D,A,False,False,0.0,0.0,0.0
499,C,A,False,False,0.0,0.0,0.0
502,B,A,False,False,0.0,0.0,0.0
503,B,A,False,False,0.0,0.0,0.0
504,B,A,False,False,0.0,0.0,0.0
506,A,B,False,False,0.0,0.0,0.0
507,D,A,False,False,0.0,0.0,0.0
508,B,A,False,False,0.0,0.0,0.0
509,D,A,False,False,0.0,0.0,0.0
510,A,B,False,False,0.0,0.0,0.0
511,A,B,False,False,0.0,0.0,0.0
513,D,A,False,False,0.0,0.0,0.0
496,C,A,False,False,0.0,0.0,0.0
601,D,A,False,False,0.0,0.0,0.0
603,A,B,False,False,0.0,0.0,0.0
604,A,B,False,False,0.0,0.0,0.0
606,D,A,False,False,0.0,0.0,0.0
607,C,A,False,False,0.0,0.0,0.0
608,C,A,False,False,0.0,0.0,0.0
609,D,A,False,False,0.0,0.0,0.0
610,A,B,False,False,0.0,0.0,0.0
611,C,A,False,False,0.0,0.0,0.0
613,C,A,False,False,0.0,0.0,0.0
558,B,A,False,False,0.0,0.0,0.0
615,A,B,False,False,0.0,0.0,0.0
617,B,A,False,False,0.0,0.0,0.0
619,D,A,False,False,0.0,0.0,0.0
620,C,A,False,False,0.0,0.0,0.0
622,C,A,False,False,0.0,0.0,0.0
623,A,B,False,False,0.0,0.0,0.0
624,D,A,False,False,0.0,0.0,0.0
22,C,A,False,False,0.0,0.0,0.0
628,C,A,False,False,0.0,0.0,0.0
629,D,A,False,False,0.0,0.0,0.0
614,C,A,False,False,0.0,0.0,0.0
559,B,A,False,False,0.0,0.0,0.0
560,A,B,False,False,0.0,0.0,0.0
561,C,A,False,False,0.0,0.0,0.0
562,B,A,False,False,0.0,0.0,0.0
563,A,B,False,False,0.0,0.0,0.0
