question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
321,A,B,True,False,0.875,0.75,0.7857142857142857
217,C,A,True,True,0.625,1.0,0.7857142857142857
249,B,A,True,True,0.625,1.0,0.7857142857142857
252,A,B,False,True,1.0,0.5,0.7857142857142857
412,A,B,True,True,0.625,1.0,0.7857142857142857
118,D,A,True,True,1.0,0.25,0.7857142857142857
24,A,B,False,True,0.75,1.0,0.7857142857142857
154,C,A,True,True,0.625,1.0,0.7857142857142857
161,B,A,True,False,0.75,1.0,0.7857142857142857
50,D,A,False,True,0.75,1.0,0.7857142857142857
450,B,A,True,True,0.875,0.5,0.7857142857142857
326,A,B,True,True,0.625,0.75,0.7142857142857143
371,A,B,False,True,0.625,1.0,0.7142857142857143
353,B,A,True,False,0.75,0.75,0.7142857142857143
383,A,B,True,False,0.75,0.75,0.7142857142857143
87,C,A,True,False,0.75,0.75,0.7142857142857143
99,B,A,True,False,0.875,0.5,0.7142857142857143
398,D,A,False,True,0.875,0.5,0.7142857142857143
496,C,A,True,False,1.0,0.25,0.7142857142857143
26,D,A,True,True,0.5,1.0,0.7142857142857143
177,C,A,True,True,0.75,0.5,0.7142857142857143
479,C,A,True,True,0.625,0.5,0.6428571428571429
494,A,B,True,True,0.375,1.0,0.6428571428571429
493,C,A,True,False,0.625,0.75,0.6428571428571429
417,A,B,True,True,0.875,0.0,0.6428571428571429
148,B,A,True,False,0.5,1.0,0.6428571428571429
132,A,B,True,True,0.5,0.75,0.6428571428571429
413,A,B,True,True,0.625,0.5,0.6428571428571429
401,C,A,True,False,0.5,1.0,0.6428571428571429
470,A,B,True,False,0.5,1.0,0.6428571428571429
181,D,A,True,False,0.5,1.0,0.6428571428571429
356,A,B,True,True,0.875,0.0,0.6428571428571429
339,A,B,True,True,0.75,0.25,0.6428571428571429
73,B,A,True,True,0.5,0.75,0.6428571428571429
80,B,A,True,False,0.75,0.5,0.6428571428571429
103,A,B,True,True,0.375,1.0,0.6428571428571429
122,D,A,False,True,0.625,0.75,0.6428571428571429
458,C,A,True,False,0.75,0.25,0.5714285714285714
138,B,A,True,True,0.75,0.0,0.5714285714285714
34,A,B,True,False,0.875,0.0,0.5714285714285714
464,B,A,True,False,0.75,0.25,0.5714285714285714
199,C,A,True,True,0.25,1.0,0.5714285714285714
84,C,A,True,True,0.625,0.25,0.5714285714285714
408,A,B,True,True,0.375,0.75,0.5714285714285714
100,D,A,False,True,0.75,0.25,0.5714285714285714
65,B,A,True,False,0.5,0.75,0.5714285714285714
311,C,A,True,True,0.625,0.25,0.5714285714285714
214,B,A,True,False,0.75,0.25,0.5714285714285714
209,A,B,True,False,0.5,0.75,0.5714285714285714
325,B,A,True,True,0.625,0.25,0.5714285714285714
315,A,B,True,False,0.75,0.25,0.5714285714285714
289,C,A,False,True,0.5,0.75,0.5714285714285714
236,A,B,True,False,0.5,0.75,0.5714285714285714
82,C,A,False,True,0.5,0.75,0.5714285714285714
113,C,A,True,True,0.5,0.25,0.5
58,C,A,True,True,0.25,0.75,0.5
37,A,B,False,True,0.75,0.0,0.5
484,C,A,True,False,0.5,0.5,0.5
174,D,A,False,False,0.875,0.0,0.5
164,A,B,True,True,0.375,0.5,0.5
115,D,A,True,True,0.125,1.0,0.5
418,C,A,True,True,0.375,0.5,0.5
230,B,A,True,True,0.25,0.75,0.5
304,A,B,False,True,0.5,0.5,0.5
216,D,A,True,False,0.75,0.0,0.5
52,D,A,True,False,0.375,0.75,0.5
89,B,A,True,False,0.625,0.0,0.42857142857142855
91,B,A,False,True,0.375,0.5,0.42857142857142855
286,C,A,True,True,0.375,0.25,0.42857142857142855
293,A,B,True,False,0.125,1.0,0.42857142857142855
359,C,A,False,False,0.5,0.5,0.42857142857142855
277,D,A,True,False,0.625,0.0,0.42857142857142855
432,A,B,True,True,0.5,0.0,0.42857142857142855
186,B,A,True,True,0.375,0.25,0.42857142857142855
17,D,A,False,True,0.5,0.25,0.42857142857142855
451,D,A,False,True,0.125,1.0,0.42857142857142855
179,C,A,True,False,0.5,0.25,0.42857142857142855
192,D,A,True,False,0.625,0.0,0.42857142857142855
200,A,B,True,False,0.375,0.5,0.42857142857142855
110,C,A,True,True,0.375,0.25,0.42857142857142855
144,C,A,True,False,0.625,0.0,0.42857142857142855
347,A,B,False,False,0.625,0.0,0.35714285714285715
213,A,B,True,False,0.5,0.0,0.35714285714285715
158,C,A,False,True,0.25,0.5,0.35714285714285715
193,C,A,True,True,0.25,0.25,0.35714285714285715
442,C,A,False,False,0.625,0.0,0.35714285714285715
201,B,A,True,False,0.5,0.0,0.35714285714285715
457,B,A,False,False,0.625,0.0,0.35714285714285715
7,C,A,True,False,0.5,0.0,0.35714285714285715
424,C,A,False,False,0.25,0.75,0.35714285714285715
259,D,A,True,False,0.5,0.0,0.35714285714285715
255,C,A,True,False,0.25,0.5,0.35714285714285715
363,C,A,False,False,0.625,0.0,0.35714285714285715
223,A,B,True,False,0.5,0.0,0.35714285714285715
10,D,A,True,False,0.375,0.0,0.2857142857142857
63,A,B,True,True,0.125,0.25,0.2857142857142857
90,D,A,True,False,0.25,0.25,0.2857142857142857
370,D,A,True,False,0.25,0.25,0.2857142857142857
250,A,B,True,True,0.25,0.0,0.2857142857142857
92,C,A,True,False,0.375,0.0,0.2857142857142857
136,C,A,True,False,0.375,0.0,0.2857142857142857
134,A,B,True,False,0.375,0.0,0.2857142857142857
173,A,B,False,False,0.5,0.0,0.2857142857142857
225,C,A,True,False,0.125,0.25,0.21428571428571427
313,B,A,False,False,0.375,0.0,0.21428571428571427
455,C,A,False,True,0.25,0.0,0.21428571428571427
189,C,A,True,False,0.25,0.0,0.21428571428571427
187,B,A,False,False,0.375,0.0,0.21428571428571427
129,A,B,False,False,0.375,0.0,0.21428571428571427
124,B,A,True,False,0.25,0.0,0.21428571428571427
121,A,B,True,False,0.0,0.5,0.21428571428571427
8,B,A,False,False,0.375,0.0,0.21428571428571427
25,D,A,True,False,0.25,0.0,0.21428571428571427
411,B,A,False,False,0.375,0.0,0.21428571428571427
66,C,A,True,False,0.25,0.0,0.21428571428571427
85,B,A,True,False,0.25,0.0,0.21428571428571427
372,D,A,True,False,0.125,0.25,0.21428571428571427
349,B,A,True,False,0.25,0.0,0.21428571428571427
328,A,B,False,False,0.375,0.0,0.21428571428571427
275,A,B,False,False,0.375,0.0,0.21428571428571427
253,D,A,False,False,0.375,0.0,0.21428571428571427
70,A,B,False,False,0.25,0.0,0.14285714285714285
392,C,A,False,False,0.0,0.5,0.14285714285714285
157,A,B,False,False,0.25,0.0,0.14285714285714285
195,C,A,False,False,0.125,0.25,0.14285714285714285
135,C,A,False,False,0.25,0.0,0.14285714285714285
310,B,A,True,False,0.125,0.0,0.14285714285714285
302,A,B,False,False,0.25,0.0,0.14285714285714285
61,A,B,True,False,0.125,0.0,0.14285714285714285
468,A,B,False,False,0.25,0.0,0.14285714285714285
437,A,B,True,False,0.125,0.0,0.14285714285714285
482,B,A,True,False,0.0,0.0,0.07142857142857142
385,D,A,False,False,0.125,0.0,0.07142857142857142
490,C,A,False,False,0.125,0.0,0.07142857142857142
491,A,B,False,False,0.125,0.0,0.07142857142857142
354,C,A,True,False,0.0,0.0,0.07142857142857142
346,B,A,False,False,0.125,0.0,0.07142857142857142
291,A,B,True,False,0.0,0.0,0.07142857142857142
240,D,A,False,False,0.125,0.0,0.07142857142857142
55,A,B,False,False,0.125,0.0,0.07142857142857142
461,C,A,False,False,0.125,0.0,0.07142857142857142
153,A,B,True,False,0.0,0.0,0.07142857142857142
126,A,B,False,False,0.125,0.0,0.07142857142857142
149,D,A,True,False,0.0,0.0,0.07142857142857142
131,B,A,True,False,0.0,0.0,0.07142857142857142
473,C,A,True,False,0.0,0.0,0.07142857142857142
415,D,A,True,False,0.0,0.0,0.07142857142857142
405,A,B,False,False,0.0,0.25,0.07142857142857142
270,C,A,False,False,0.125,0.0,0.07142857142857142
101,A,B,False,False,0.125,0.0,0.07142857142857142
379,C,A,True,False,0.0,0.0,0.07142857142857142
391,A,B,True,False,0.0,0.0,0.07142857142857142
83,A,B,True,False,0.0,0.0,0.07142857142857142
233,A,B,False,False,0.0,0.25,0.07142857142857142
12,B,A,False,False,0.0,0.0,0.0
42,A,B,False,False,0.0,0.0,0.0
185,D,A,False,False,0.0,0.0,0.0
165,B,A,False,False,0.0,0.0,0.0
54,A,B,False,False,0.0,0.0,0.0
427,B,A,False,False,0.0,0.0,0.0
444,C,A,False,False,0.0,0.0,0.0
133,B,A,False,False,0.0,0.0,0.0
142,A,B,False,False,0.0,0.0,0.0
169,C,A,False,False,0.0,0.0,0.0
351,A,B,False,False,0.0,0.0,0.0
243,A,B,False,False,0.0,0.0,0.0
272,C,A,False,False,0.0,0.0,0.0
282,A,B,False,False,0.0,0.0,0.0
295,A,B,False,False,0.0,0.0,0.0
366,A,B,False,False,0.0,0.0,0.0
387,B,A,False,False,0.0,0.0,0.0
97,B,A,False,False,0.0,0.0,0.0
102,A,B,False,False,0.0,0.0,0.0
416,C,A,False,False,0.0,0.0,0.0
402,A,B,False,False,0.0,0.0,0.0
425,C,A,False,False,0.0,0.0,0.0
474,B,A,False,False,0.0,0.0,0.0
