question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
647,B,A,True,True,0.75,1.0,0.8571428571428571
1456,D,A,True,True,0.75,1.0,0.8571428571428571
828,C,A,True,True,0.75,1.0,0.8571428571428571
122,D,A,True,True,0.75,1.0,0.8571428571428571
455,D,A,True,True,0.75,1.0,0.8571428571428571
1111,B,A,True,True,0.75,1.0,0.8571428571428571
1209,D,A,True,False,0.875,1.0,0.8571428571428571
1048,B,A,True,True,0.75,1.0,0.8571428571428571
559,D,A,True,True,0.75,1.0,0.8571428571428571
608,A,B,True,True,0.75,1.0,0.8571428571428571
245,B,A,True,True,0.75,1.0,0.8571428571428571
996,B,A,True,True,0.75,1.0,0.8571428571428571
92,C,A,False,True,0.8,1.0,0.8181818181818182
478,D,A,True,True,0.5,1.0,0.8
572,B,A,True,True,0.625,1.0,0.7857142857142857
200,B,A,True,True,0.625,1.0,0.7857142857142857
255,A,B,True,True,0.625,1.0,0.7857142857142857
1333,A,B,True,True,0.625,1.0,0.7857142857142857
720,A,B,True,False,0.875,0.75,0.7857142857142857
1449,D,A,True,True,0.625,1.0,0.7857142857142857
919,C,A,True,True,0.75,0.75,0.7857142857142857
35,A,B,True,True,0.625,1.0,0.7857142857142857
417,B,A,True,True,0.625,1.0,0.7857142857142857
398,C,A,True,True,0.625,1.0,0.7857142857142857
1466,B,A,True,True,0.625,1.0,0.7857142857142857
1139,C,A,True,True,0.625,1.0,0.7857142857142857
340,B,A,True,True,0.625,1.0,0.7857142857142857
1215,C,A,True,True,0.625,1.0,0.7857142857142857
518,A,B,False,True,0.75,1.0,0.7857142857142857
302,D,A,True,True,0.625,1.0,0.7857142857142857
337,D,A,True,False,0.75,1.0,0.7857142857142857
251,B,A,True,True,0.5714285714285714,1.0,0.7692307692307693
234,B,A,True,True,0.7142857142857143,0.75,0.7692307692307693
729,C,A,True,True,0.5714285714285714,1.0,0.7692307692307693
1455,A,B,True,True,0.5,1.0,0.75
1515,B,A,True,True,0.4,1.0,0.7272727272727273
558,B,A,True,True,0.6,0.75,0.7272727272727273
1430,C,A,True,False,0.625,1.0,0.7142857142857143
212,C,A,False,False,0.75,1.0,0.7142857142857143
101,A,B,True,True,0.5,1.0,0.7142857142857143
544,B,A,True,True,0.75,0.5,0.7142857142857143
242,C,A,True,True,0.5,1.0,0.7142857142857143
266,D,A,True,True,0.5,1.0,0.7142857142857143
789,C,A,True,True,0.5,1.0,0.7142857142857143
466,D,A,True,True,0.5,1.0,0.7142857142857143
1290,B,A,True,True,0.5,1.0,0.7142857142857143
744,C,A,True,True,0.5,1.0,0.7142857142857143
718,C,A,True,True,0.5,1.0,0.7142857142857143
1397,A,B,True,True,0.625,,0.7
804,C,A,True,True,0.25,1.0,0.7
474,C,A,True,True,0.42857142857142855,1.0,0.6666666666666666
397,D,A,False,False,0.7142857142857143,1.0,0.6666666666666666
169,A,B,True,True,0.375,1.0,0.6428571428571429
1524,D,A,True,True,0.5,0.75,0.6428571428571429
468,B,A,True,True,0.375,1.0,0.6428571428571429
1385,A,B,True,True,0.2,1.0,0.6363636363636364
712,B,A,True,True,0.2,1.0,0.6363636363636364
329,D,A,True,True,0.2857142857142857,1.0,0.6153846153846154
679,B,A,True,True,0.25,1.0,0.5714285714285714
1425,C,A,True,True,0.25,1.0,0.5714285714285714
6,A,B,False,True,0.5,0.75,0.5714285714285714
875,B,A,True,True,0.25,1.0,0.5714285714285714
283,C,A,True,True,0.25,1.0,0.5714285714285714
1229,D,A,True,True,0.25,1.0,0.5714285714285714
497,B,A,True,True,0.25,1.0,0.5714285714285714
1199,B,A,True,True,0.25,1.0,0.5714285714285714
1382,D,A,True,True,0.25,0.75,0.5
1080,B,A,True,True,0.25,0.75,0.5
254,C,A,True,False,0.25,1.0,0.5
495,B,A,True,True,0.125,1.0,0.5
689,B,A,True,True,0.125,1.0,0.5
1352,B,A,True,True,0.0,1.0,0.46153846153846156
1492,B,A,True,True,0.375,0.25,0.42857142857142855
452,C,A,True,True,0.25,0.5,0.42857142857142855
1219,A,B,True,True,0.5,0.0,0.42857142857142855
1123,B,A,True,True,0.0,1.0,0.42857142857142855
76,C,A,True,True,0.25,0.5,0.42857142857142855
658,D,A,False,True,0.2857142857142857,0.5,0.38461538461538464
377,B,A,True,False,0.42857142857142855,0.0,0.36363636363636365
1344,D,A,True,False,0.6,0.0,0.36363636363636365
339,B,A,True,False,0.0,1.0,0.35714285714285715
89,D,A,True,False,0.375,0.25,0.35714285714285715
811,A,B,False,False,0.125,1.0,0.35714285714285715
399,A,B,True,False,0.0,1.0,0.35714285714285715
619,C,A,False,False,0.125,1.0,0.35714285714285715
1504,D,A,False,False,0.625,0.0,0.35714285714285715
144,B,A,False,False,0.375,0.5,0.35714285714285715
696,C,A,True,False,0.375,0.0,0.2857142857142857
1273,C,A,True,True,0.25,0.0,0.2857142857142857
354,C,A,False,True,0.125,0.5,0.2857142857142857
766,C,A,True,False,0.375,0.0,0.2857142857142857
921,A,B,True,False,0.0,0.75,0.2857142857142857
951,C,A,False,True,0.375,0.0,0.2857142857142857
946,C,A,False,True,0.125,0.5,0.2857142857142857
624,D,A,False,False,0.0,1.0,0.2857142857142857
1241,B,A,True,False,0.25,0.0,0.25
246,A,B,False,False,0.5,0.0,0.25
926,C,A,True,False,0.14285714285714285,0.25,0.23076923076923078
298,A,B,False,False,0.375,0.0,0.21428571428571427
697,B,A,True,False,0.25,0.0,0.21428571428571427
628,C,A,True,False,0.25,0.0,0.21428571428571427
1172,A,B,True,False,0.25,0.0,0.21428571428571427
259,C,A,False,False,0.375,0.0,0.21428571428571427
262,C,A,True,False,0.0,0.5,0.21428571428571427
1419,D,A,False,False,0.375,0.0,0.21428571428571427
69,D,A,True,False,0.25,0.0,0.21428571428571427
1311,B,A,True,False,0.25,0.0,0.21428571428571427
1518,C,A,True,True,0.0,0.0,0.2
568,C,A,True,False,0.2,0.0,0.18181818181818182
684,C,A,True,False,0.2,0.0,0.18181818181818182
1349,B,A,True,False,0.16666666666666666,0.0,0.16666666666666666
1509,C,A,True,False,0.0,0.0,0.16666666666666666
1473,B,A,True,False,,0.0,0.16666666666666666
197,D,A,True,False,0.14285714285714285,0.0,0.15384615384615385
490,B,A,False,False,0.25,0.0,0.14285714285714285
1532,D,A,True,False,0.125,0.0,0.14285714285714285
1417,C,A,True,False,0.125,0.0,0.14285714285714285
282,D,A,True,False,0.125,0.0,0.14285714285714285
1487,A,B,False,False,0.25,0.0,0.14285714285714285
1502,A,B,False,False,0.25,0.0,0.14285714285714285
1036,D,A,True,False,0.125,0.0,0.14285714285714285
1193,B,A,False,True,0.125,0.0,0.14285714285714285
1175,C,A,True,False,0.125,0.0,0.14285714285714285
1087,D,A,True,False,0.125,0.0,0.14285714285714285
569,D,A,True,False,0.125,0.0,0.14285714285714285
1094,D,A,False,False,0.25,0.0,0.14285714285714285
1285,C,A,False,False,0.25,0.0,0.14285714285714285
164,A,B,False,False,0.25,0.0,0.14285714285714285
90,C,A,True,False,0.0,0.0,0.125
175,D,A,True,False,0.0,0.0,0.125
1121,D,A,False,False,0.16666666666666666,0.0,0.1
1097,B,A,False,False,0.16666666666666666,0.0,0.1
1358,A,B,True,False,0.0,0.0,0.09090909090909091
320,B,A,True,False,0.0,0.0,0.09090909090909091
634,D,A,True,False,0.0,0.0,0.08333333333333333
1298,A,B,False,False,0.16666666666666666,0.0,0.08333333333333333
859,A,B,False,False,0.14285714285714285,0.0,0.07692307692307693
294,D,A,True,False,0.0,0.0,0.07692307692307693
1052,B,A,False,False,0.14285714285714285,0.0,0.07692307692307693
1180,D,A,True,False,0.0,0.0,0.07142857142857142
540,C,A,True,False,0.0,0.0,0.07142857142857142
966,A,B,False,False,0.125,0.0,0.07142857142857142
185,A,B,True,False,0.0,0.0,0.07142857142857142
1316,D,A,True,False,0.0,0.0,0.07142857142857142
24,B,A,True,False,0.0,0.0,0.07142857142857142
1448,D,A,False,False,0.125,0.0,0.07142857142857142
925,D,A,True,False,0.0,0.0,0.07142857142857142
930,B,A,True,False,0.0,0.0,0.07142857142857142
866,D,A,True,False,0.0,0.0,0.07142857142857142
416,C,A,True,False,0.0,0.0,0.07142857142857142
436,C,A,True,False,0.0,0.0,0.07142857142857142
204,B,A,False,False,0.0,0.25,0.07142857142857142
62,C,A,True,False,0.0,0.0,0.07142857142857142
1295,B,A,True,False,0.0,0.0,0.07142857142857142
1246,C,A,True,False,0.0,0.0,0.07142857142857142
292,A,B,True,False,0.0,0.0,0.07142857142857142
627,D,A,True,False,0.0,0.0,0.07142857142857142
1442,B,A,True,False,0.0,0.0,0.07142857142857142
656,B,A,True,False,0.0,0.0,0.07142857142857142
295,C,A,True,False,0.0,0.0,0.07142857142857142
630,A,B,True,False,0.0,0.0,0.07142857142857142
753,A,B,True,False,0.0,0.0,0.07142857142857142
757,B,A,True,False,0.0,0.0,0.07142857142857142
629,B,A,True,False,0.0,0.0,0.07142857142857142
1413,A,B,False,False,0.125,0.0,0.07142857142857142
582,A,B,True,False,0.0,0.0,0.07142857142857142
98,C,A,False,False,0.125,0.0,0.07142857142857142
471,C,A,True,False,0.0,0.0,0.07142857142857142
700,C,A,True,False,0.0,0.0,0.07142857142857142
111,C,A,True,False,0.0,0.0,0.07142857142857142
1418,D,A,True,False,0.0,0.0,0.07142857142857142
153,A,B,False,False,0.0,0.0,0.0
148,D,A,False,False,0.0,0.0,0.0
161,C,A,False,False,0.0,0.0,0.0
112,A,B,False,False,0.0,0.0,0.0
202,B,A,False,False,0.0,0.0,0.0
113,A,B,False,False,0.0,0.0,0.0
195,D,A,False,False,0.0,0.0,0.0
191,A,B,False,False,0.0,0.0,0.0
121,C,A,False,False,0.0,0.0,0.0
178,D,A,False,False,0.0,0.0,0.0
139,D,A,False,False,0.0,0.0,0.0
163,C,A,False,False,0.0,0.0,0.0
107,D,A,False,False,0.0,0.0,0.0
103,C,A,False,False,0.0,0.0,0.0
1271,C,A,False,False,0.0,0.0,0.0
1272,C,A,False,False,0.0,0.0,0.0
1275,B,A,False,False,0.0,0.0,0.0
1280,C,A,False,False,0.0,0.0,0.0
1399,B,A,False,False,0.0,0.0,0.0
1379,C,A,False,False,0.0,0.0,0.0
1378,B,A,False,False,0.0,0.0,0.0
1218,B,A,False,False,0.0,0.0,0.0
1376,B,A,False,False,0.0,0.0,0.0
183,B,A,False,False,0.0,0.0,0.0
659,D,A,False,False,0.0,0.0,0.0
253,C,A,False,False,0.0,0.0,0.0
258,C,A,False,False,0.0,,0.0
586,A,B,False,False,0.0,0.0,0.0
261,D,A,False,False,0.0,0.0,0.0
584,B,A,False,False,0.0,0.0,0.0
274,B,A,False,False,0.0,0.0,0.0
278,C,A,False,False,0.0,0.0,0.0
280,C,A,False,False,0.0,0.0,0.0
215,B,A,False,False,0.0,0.0,0.0
217,C,A,False,False,0.0,0.0,0.0
231,C,A,False,False,0.0,0.0,0.0
233,C,A,False,False,0.0,0.0,0.0
236,A,B,False,False,0.0,0.0,0.0
566,D,A,False,False,0.0,0.0,0.0
1147,D,A,False,False,0.0,0.0,0.0
1169,C,A,False,False,0.0,0.0,0.0
1159,D,A,False,False,0.0,0.0,0.0
1231,D,A,False,False,0.0,0.0,0.0
1146,D,A,False,False,0.0,0.0,0.0
1137,B,A,False,False,0.0,0.0,0.0
1129,B,A,False,False,0.0,0.0,0.0
1128,B,A,False,False,0.0,0.0,0.0
249,C,A,False,False,0.0,0.0,0.0
1192,A,B,False,False,,,0.0
1190,C,A,False,False,0.0,0.0,0.0
1189,A,B,False,False,0.0,0.0,0.0
124,A,B,False,False,0.0,0.0,0.0
1179,D,A,False,False,0.0,0.0,0.0
541,C,A,False,False,0.0,0.0,0.0
550,D,A,False,False,0.0,0.0,0.0
1170,C,A,False,False,0.0,0.0,0.0
1127,B,A,False,False,0.0,0.0,0.0
22,A,B,False,False,0.0,0.0,0.0
1400,C,A,False,False,0.0,0.0,0.0
1372,B,A,False,False,0.0,0.0,0.0
78,D,A,False,False,0.0,0.0,0.0
83,D,A,False,False,0.0,0.0,0.0
84,B,A,False,False,0.0,0.0,0.0
1,D,A,False,False,0.0,0.0,0.0
2,C,A,False,False,0.0,0.0,0.0
95,D,A,False,False,0.0,0.0,0.0
96,D,A,False,False,0.0,0.0,0.0
1346,D,A,False,False,0.0,0.0,0.0
1347,B,A,False,False,0.0,0.0,0.0
1348,C,A,False,False,0.0,0.0,0.0
1441,D,A,False,False,0.0,0.0,0.0
1354,C,A,False,False,0.0,0.0,0.0
134,C,A,False,False,0.0,0.0,0.0
1431,A,B,False,False,0.0,0.0,0.0
1302,A,B,False,False,0.0,0.0,0.0
213,D,A,False,False,0.0,0.0,0.0
211,D,A,False,False,0.0,0.0,0.0
209,C,A,False,False,0.0,0.0,0.0
207,D,A,False,False,0.0,0.0,0.0
206,D,A,False,False,0.0,0.0,0.0
1356,A,B,False,False,0.0,0.0,0.0
1341,D,A,False,False,0.0,0.0,0.0
1336,D,A,False,False,0.0,0.0,0.0
1329,B,A,False,False,0.0,0.0,0.0
1325,D,A,False,False,0.0,0.0,0.0
1321,B,A,False,False,0.0,0.0,0.0
1433,D,A,False,False,0.0,0.0,0.0
1314,B,A,False,False,0.0,0.0,0.0
1435,C,A,False,False,0.0,0.0,0.0
1343,A,B,False,False,0.0,0.0,0.0
136,D,A,False,False,0.0,0.0,0.0
1242,B,A,False,False,0.0,0.0,0.0
371,A,B,False,False,0.0,0.0,0.0
1260,D,A,False,False,0.0,0.0,0.0
1268,C,A,False,False,0.0,0.0,0.0
133,C,A,False,False,0.0,0.0,0.0
1474,B,A,False,False,0.0,0.0,0.0
1479,A,B,False,False,0.0,0.0,0.0
1484,C,A,False,False,0.0,0.0,0.0
131,D,A,False,False,0.0,0.0,0.0
1488,D,A,False,False,0.0,0.0,0.0
1490,D,A,False,False,0.0,0.0,0.0
1428,C,A,False,False,0.0,0.0,0.0
1412,A,B,False,False,0.0,0.0,0.0
1403,B,A,False,False,0.0,0.0,0.0
15,C,A,False,False,0.0,0.0,0.0
13,D,A,False,False,0.0,0.0,0.0
10,A,B,False,False,0.0,0.0,0.0
8,C,A,False,False,0.0,0.0,0.0
7,C,A,False,False,0.0,0.0,0.0
4,A,B,False,False,0.0,0.0,0.0
61,D,A,False,False,0.0,0.0,0.0
58,C,A,False,False,0.0,0.0,0.0
1454,C,A,False,False,0.0,0.0,0.0
42,C,A,False,False,0.0,0.0,0.0
41,B,A,False,False,0.0,0.0,0.0
39,D,A,False,False,0.0,0.0,0.0
29,A,B,False,False,0.0,0.0,0.0
27,C,A,False,False,0.0,0.0,0.0
1468,D,A,False,False,0.0,0.0,0.0
1461,C,A,False,False,0.0,0.0,0.0
1458,A,B,False,False,0.0,0.0,0.0
48,D,A,False,False,0.0,0.0,0.0
483,B,A,False,False,0.0,0.0,0.0
486,A,B,False,False,0.0,,0.0
487,C,A,False,False,0.0,0.0,0.0
489,D,A,False,False,0.0,0.0,0.0
735,D,A,False,False,0.0,0.0,0.0
506,C,A,False,False,0.0,0.0,0.0
516,B,A,False,False,0.0,0.0,0.0
531,A,B,False,False,0.0,0.0,0.0
734,B,A,False,False,0.0,0.0,0.0
948,D,A,False,False,0.0,0.0,0.0
950,C,A,False,False,0.0,0.0,0.0
730,C,A,False,False,0.0,0.0,0.0
957,C,A,False,False,0.0,0.0,0.0
962,A,B,False,False,0.0,0.0,0.0
964,D,A,False,False,0.0,0.0,0.0
356,C,A,False,False,0.0,0.0,0.0
914,B,A,False,False,0.0,0.0,0.0
917,A,B,False,False,0.0,0.0,0.0
713,B,A,False,False,0.0,0.0,0.0
922,B,A,False,False,0.0,0.0,0.0
476,D,A,False,False,0.0,0.0,0.0
467,A,B,False,False,0.0,0.0,0.0
934,D,A,False,False,0.0,0.0,0.0
865,D,A,False,False,0.0,0.0,0.0
463,B,A,False,False,0.0,0.0,0.0
874,C,A,False,False,0.0,0.0,0.0
883,A,B,False,False,0.0,0.0,0.0
885,B,A,False,False,0.0,0.0,0.0
892,C,A,False,False,0.0,0.0,0.0
900,C,A,False,False,0.0,0.0,0.0
902,C,A,False,False,0.0,0.0,0.0
728,D,A,False,False,0.0,0.0,0.0
615,D,A,False,False,0.0,,0.0
707,C,A,False,False,0.0,0.0,0.0
710,C,A,False,False,0.0,0.0,0.0
588,D,A,False,False,0.0,0.0,0.0
593,C,A,False,False,0.0,0.0,0.0
595,C,A,False,False,0.0,0.0,0.0
598,A,B,False,False,0.0,0.0,0.0
602,D,A,False,False,0.0,0.0,0.0
603,C,A,False,False,0.0,0.0,0.0
605,D,A,False,False,0.0,0.0,0.0
606,B,A,False,False,0.0,0.0,0.0
612,D,A,False,False,0.0,0.0,0.0
863,D,A,False,False,0.0,0.0,0.0
379,A,B,False,False,0.0,0.0,0.0
380,B,A,False,False,0.0,0.0,0.0
818,A,B,False,False,0.0,0.0,0.0
813,C,A,False,False,0.0,0.0,0.0
812,A,B,False,False,0.0,0.0,0.0
742,D,A,False,False,0.0,0.0,0.0
808,D,A,False,False,0.0,0.0,0.0
783,C,A,False,False,0.0,0.0,0.0
777,D,A,False,False,0.0,0.0,0.0
857,D,A,False,False,0.0,0.0,0.0
383,D,A,False,False,0.0,0.0,0.0
853,D,A,False,False,0.0,0.0,0.0
851,B,A,False,False,0.0,0.0,0.0
842,B,A,False,False,0.0,0.0,0.0
835,B,A,False,False,0.0,0.0,0.0
825,C,A,False,False,0.0,0.0,0.0
821,B,A,False,False,0.0,0.0,0.0
395,A,B,False,False,0.0,0.0,0.0
392,B,A,False,False,0.0,0.0,0.0
855,A,B,False,False,0.0,0.0,0.0
1008,B,A,False,False,0.0,0.0,0.0
1009,C,A,False,False,0.0,0.0,0.0
1010,D,A,False,False,0.0,0.0,0.0
1099,B,A,False,False,0.0,0.0,0.0
1105,B,A,False,False,0.0,0.0,0.0
1113,B,A,False,False,0.0,0.0,0.0
1115,D,A,False,False,0.0,0.0,0.0
1119,C,A,False,False,0.0,0.0,0.0
638,A,B,False,False,0.0,0.0,0.0
636,A,B,False,False,0.0,0.0,0.0
1124,B,A,False,False,0.0,0.0,0.0
1070,D,A,False,False,0.0,0.0,0.0
1071,D,A,False,False,0.0,0.0,0.0
1074,B,A,False,False,0.0,0.0,0.0
1086,B,A,False,False,0.0,0.0,0.0
402,D,A,False,False,0.0,0.0,0.0
1091,D,A,False,False,0.0,0.0,0.0
703,B,A,False,False,0.0,0.0,0.0
1045,B,A,False,False,0.0,0.0,0.0
1047,D,A,False,False,0.0,0.0,0.0
1049,A,B,False,False,0.0,0.0,0.0
673,C,A,False,False,0.0,0.0,0.0
1053,B,A,False,False,0.0,0.0,0.0
1057,A,B,False,False,0.0,0.0,0.0
1058,C,A,False,False,0.0,0.0,0.0
1066,C,A,False,False,0.0,0.0,0.0
344,B,A,False,False,0.0,0.0,0.0
